id,qid1,qid2,question1,question2,is_duplicate,cwc_min,cwc_max,csc_min,csc_max,ctc_min,ctc_max,last_word_eq,first_word_eq,abs_len_diff,mean_len,token_set_ratio,token_sort_ratio,fuzz_ratio,fuzz_partial_ratio,longest_substr_ratio
2404,4779,4780,what are the best iphone gadgets that you should buy ,what are the best iphone gadgets that really worth buying ,1,0.7499812504687383,0.4999916668055532,0.9999750006249843,0.6666555557407376,0.6999930000699993,0.6999930000699993,0.0,1.0,0.0,10.0,83,83,83,83,0.7037037037037037
2405,214,4781,can whatsapp be hacked ,is whatsapp hacking possible ,1,0.4999750012499374,0.3333222225925802,0.0,0.0,0.2499937501562461,0.2499937501562461,0.0,0.0,0.0,4.0,56,56,60,65,0.4166666666666667
2406,4782,4783,do exotic car salesmen make more than those in the mainstream market ,are there crash tests for exotic cars ,0,0.2499937501562461,0.1666638889351844,0.0,0.0,0.1428551020699704,0.0833326388946758,0.0,0.0,5.0,9.5,50,44,38,45,0.282051282051282
2407,4784,4785,is ice lighter than water ,why is ice lighter than water ,1,0.9999666677777408,0.9999666677777408,0.9999500024998748,0.6666444451851604,0.999980000399992,0.8333194446759221,1.0,0.0,1.0,5.5,100,93,93,100,0.9629629629629628
2408,4786,4787,what can one million dollars do ,how do i invest one million dollars ,0,0.9999666677777408,0.7499812504687383,0.3333222225925802,0.3333222225925802,0.6666555557407376,0.5714204082798817,0.0,0.0,1.0,6.5,83,67,70,75,0.6363636363636364
2409,4788,4789,why do i never have nightmares ,why do not i get nightmares ,1,0.4999750012499374,0.4999750012499374,0.7499812504687383,0.7499812504687383,0.6666555557407376,0.6666555557407376,1.0,1.0,0.0,6.0,83,74,74,68,0.4137931034482758
2410,4790,4791,how do i deal with my manager ,how did you deal with the manager you hated ,0,0.9999500024998748,0.6666444451851604,0.3999920001599968,0.3999920001599968,0.5714204082798817,0.4444395062277086,0.0,1.0,2.0,8.0,84,67,69,73,0.3548387096774194
2411,4792,4793,who is samuel in the bible ,who is jonah in the bible ,0,0.4999750012499374,0.4999750012499374,0.9999750006249843,0.9999750006249843,0.8333194446759221,0.8333194446759221,1.0,1.0,0.0,6.0,86,82,82,81,0.5185185185185185
2412,4794,4795,how can i get my audio disk transcribed to text online ,how convert hindi audio file into text ,0,0.3999920001599968,0.3333277778703688,0.4999750012499374,0.1999960000799984,0.4285653062099113,0.272724793410969,0.0,1.0,4.0,9.0,59,50,57,56,0.2
2413,4796,4797,in the gst bill  what is the meaning of sgst  igst and cgst when there should be just one kind of tax to be levied ,will flipkart return to kerala  with cash on delivery  once the gst bill passed   just because there will not be any separate sale tax for goods  ,0,0.2999970000299997,0.2499979166840276,0.4166631944733794,0.384612426058261,0.31999872000512,0.3076911242649067,0.0,0.0,1.0,25.5,60,56,45,46,0.1206896551724138
2414,4798,4799,what are some online resources to learn ui design ,what are good resources for learning software ui design ,1,0.5999880002399952,0.4999916668055532,0.6666444451851604,0.4999875003124922,0.5555493827846357,0.5555493827846357,1.0,1.0,0.0,9.0,77,77,75,68,0.2156862745098039
2415,4800,4801,how can i lose 70 pounds ,is there a healthy and safe way to lose about 20 pounds in a month and keep it off ,0,0.6666444451851604,0.249996875039062,0.0,0.0,0.3333277778703688,0.1052626038810322,0.0,0.0,13.0,12.5,63,38,36,64,0.3461538461538461
2416,4802,4803,do the eyes of kamakshi move in kanchipuram ,i am planning a trip to manali from sonipat for 3 days by bus with my family  how should i plan to minimize cost ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,31,31,26,43,0.0666666666666666
2417,4804,4805,what are some good psychological hacks ,what is the coolest psychological trick ,1,0.3333222225925802,0.3333222225925802,0.3333222225925802,0.3333222225925802,0.3333277778703688,0.3333277778703688,0.0,1.0,0.0,6.0,65,65,70,69,0.375
2418,4806,4807,what is the velocity of a photon in a black hole ,what is the velocity of a photon attracted to singularity ,0,0.4999875003124922,0.4999875003124922,0.8333194446759221,0.8333194446759221,0.6999930000699993,0.636357851292261,0.0,1.0,1.0,10.5,82,70,74,80,0.66
2419,4808,4809,how can i be feminine ,how can i be more graceful and feminine ,0,0.999900009999,0.4999750012499374,0.9999750006249843,0.6666555557407376,0.999980000399992,0.6249921875976551,1.0,1.0,3.0,6.5,100,70,70,73,0.5652173913043478
2420,4810,4811,how do i score a good percentage in hsc maharashtra boards ,how do i score good in physics in 12th hsc board exam ,0,0.4999916668055532,0.4285653062099113,0.9999750006249843,0.7999840003199936,0.636357851292261,0.5833284722627311,0.0,1.0,1.0,11.5,70,67,65,63,0.2727272727272727
2421,4812,4813,how do you deal with emotionally abusive parents ,psychology of everyday life  how do i deal with emotionally abusive parents ,1,0.9999750006249843,0.5714204082798817,0.7499812504687383,0.5999880002399952,0.874989062636717,0.5833284722627311,1.0,0.0,4.0,10.0,96,72,73,94,0.78
2422,4814,4815,i want a real and effective way to make  dollar  500 per month with the knowledge that i have no money to invest ,the real effective way to make  dollar  500 per month with the knowledge that i have no money to invest ,1,0.999990909173553,0.9166590278414348,0.999985714489793,0.7777691358984901,0.8999955000225,0.7826052930204651,1.0,0.0,3.0,21.5,100,93,94,96,0.9142857142857144
2423,4816,4817,what is the basic purpose of nuclear bomb ,for what purpose are the nuclear bombs ,1,0.6666444451851604,0.4999875003124922,0.4999875003124922,0.4999875003124922,0.5714204082798817,0.499993750078124,0.0,0.0,1.0,7.5,86,81,66,70,0.325
2424,643,4818,what will be the implications of banning 500 and 1k rupees currency notes on indian economy ,how does the introduction of new 500 and 2k denomination currency and stopping old 500   1k denomination currency help  affect india own economy ,1,0.4444395062277086,0.3076899408466089,0.4999916668055532,0.4285653062099113,0.4374972656420897,0.304346502841292,1.0,0.0,7.0,19.5,63,53,53,53,0.1075268817204301
2425,4819,4820,what web script or cms is xnxx com made of ,what cms does forbes com use ,0,0.4999875003124922,0.3333277778703688,0.4999750012499374,0.2499937501562461,0.4999916668055532,0.2999970000299997,0.0,1.0,4.0,8.0,63,63,49,55,0.1666666666666666
2426,4821,4822,what prompted wheel of fortune to use the letters r s t l n and e in the bonus round ,on wheel of fortune  why is there so much hand clapping  it occurs after every spin of the wheel   after anyone says anything ,0,0.181816528940646,0.181816528940646,0.249996875039062,0.2222197531138543,0.1999990000049999,0.1739122873378811,0.0,0.0,3.0,21.5,58,49,48,52,0.2093023255813953
2427,4823,4824,what are tips and hacks at finding cheap flights ,what are some hacks on booking cheap flight tickets ,1,0.3999920001599968,0.3999920001599968,0.4999875003124922,0.4999875003124922,0.4444395062277086,0.4444395062277086,0.0,1.0,0.0,9.0,73,65,71,71,0.32
2428,4825,4826,what are the things that make entrepreneurs sad ,what are some things that make you sad ,0,0.9999666677777408,0.7499812504687383,0.7499812504687383,0.5999880002399952,0.7499906251171861,0.7499906251171861,1.0,1.0,0.0,8.0,87,68,78,72,0.475
2429,4827,4828,what is exactly the attention mechanism introduced to rnn  recurrent neural network   it would be nice if you could make it easy to understand ,is hebbian learning mechanism is essential to learn for better understanding artificial neural network  is it okay to skip hebbian mechanism ,0,0.2499979166840276,0.2142841836844022,0.7499812504687383,0.374995312558593,0.2857129251765468,0.2499989583376736,0.0,0.0,3.0,22.5,59,53,52,53,0.1197183098591549
2430,4829,4830,can a student visa holder in canada get permanent residence ,how can i move to canada legally with a student visa ,0,0.5999880002399952,0.4285653062099113,0.6666444451851604,0.3333277778703688,0.4999950000499995,0.454541322351615,0.0,0.0,1.0,10.5,67,63,47,49,0.2962962962962963
2431,4831,4832,how do i choose the best taxi services in udaipur ,how do i choose best taxi service in udaipur  how can i find that ,1,0.7999840003199936,0.6666555557407376,0.7999840003199936,0.6666555557407376,0.7999920000799993,0.5714244898250727,0.0,1.0,4.0,12.0,88,83,77,90,0.3725490196078431
2432,4833,4834,is donald trump really a racist ,do you think donald trump is a racist  if so  why ,1,0.7499812504687383,0.7499812504687383,0.9999500024998748,0.2857102041399408,0.8333194446759221,0.454541322351615,0.0,0.0,5.0,8.5,87,64,60,78,0.4242424242424242
2433,4835,4836,how can i find work experience in investment banking in london ,how do i find investment banking work experience in london ,1,0.9999833336111064,0.9999833336111064,0.7499812504687383,0.7499812504687383,0.8999910000899991,0.818174380232907,1.0,1.0,1.0,10.5,97,93,67,65,0.3333333333333333
2434,4837,4838,what is a weak entity in dbms  why is it called weak ,how do strong entity and weak entity sets differ in dbms ,1,0.7499812504687383,0.4999916668055532,0.2499937501562461,0.1666638889351844,0.363633057881292,0.3333305555787035,0.0,0.0,1.0,11.5,63,50,48,49,0.2407407407407407
2435,4839,4840,what are some beginner level dynamic programming problems that one can try practicing on codechef and other online judges ,what are some good problems that uses dynamic programming on topcoder  codeforces  codechef and spoj ,0,0.4444395062277086,0.363633057881292,0.9999833336111064,0.7499906251171861,0.6666622222518517,0.5263130194051611,0.0,1.0,4.0,17.0,78,65,60,62,0.2058823529411764
2436,4841,4842,is quora useful ,what is quora most useful for ,0,0.9999500024998748,0.9999500024998748,0.999900009999,0.2499937501562461,0.9999666677777408,0.4999916668055532,0.0,0.0,3.0,4.5,100,68,68,69,0.5294117647058824
2437,4843,4844,why do not photons obey e   m c   2 ,how can photons have no mass and yet still have energy given that  math e mc 2  math  ,0,0.5999880002399952,0.2999970000299997,0.0,0.0,0.3333296296707814,0.1666657407458847,0.0,0.0,9.0,13.5,52,41,45,53,0.2432432432432432
2438,4845,4846,what causes a car to lose power while driving ,what should i do if my car is losing power while i am driving ,0,0.7499812504687383,0.5999880002399952,0.4999875003124922,0.2222197531138543,0.5555493827846357,0.3571403061406704,1.0,1.0,5.0,11.5,77,70,68,70,0.2765957446808511
2439,4847,4848,do irregular periods after marriage delay conceiving ,do irregular menstrual periods affect female fertility ,1,0.3999920001599968,0.3333277778703688,0.999900009999,0.4999750012499374,0.4285653062099113,0.4285653062099113,0.0,1.0,0.0,7.0,64,60,60,60,0.2407407407407407
2440,4849,4850,what is a marketing director ,what is it like to be a marketing director ,0,0.9999500024998748,0.6666444451851604,0.9999666677777408,0.4999916668055532,0.999980000399992,0.5555493827846357,1.0,1.0,4.0,7.0,100,80,80,83,0.7333333333333333
2441,4851,4852,what is e construction ,what are constructers in java ,0,0.0,0.0,0.4999750012499374,0.3333222225925802,0.2499937501562461,0.1999960000799984,0.0,1.0,1.0,4.5,67,67,71,74,0.4583333333333333
2442,4853,4854,what is the district of edgware and how does the lifestyle compare to the london borough of islington ,what is the county of edgware and how does the lifestyle compare to the london borough of enfield ,0,0.7142755103498521,0.7142755103498521,0.999987500156248,0.999987500156248,0.7222182098988339,0.7222182098988339,0.0,1.0,0.0,18.0,90,86,89,90,0.7272727272727273
2443,4855,4856,what are some examples of friction in everyday life ,what are the best life hacks with everyday objects ,0,0.4999875003124922,0.3999920001599968,0.4999875003124922,0.3999920001599968,0.4444395062277086,0.4444395062277086,0.0,1.0,0.0,9.0,61,57,59,59,0.1923076923076923
2444,4857,4858,what are the best institutes to study a big data course in hyderabad ,what are the best institutes for big data in hyderabad ,1,0.999980000399992,0.7142755103498521,0.7999840003199936,0.6666555557407376,0.8999910000899991,0.69230236690487,1.0,1.0,3.0,11.5,96,82,85,75,0.5178571428571429
2445,4859,4860,what is a safe way to lose 40 pounds in 5 weeks ,is it safe to lose 40 pounds in 2 weeks ,0,0.8333194446759221,0.7142755103498521,0.7499812504687383,0.5999880002399952,0.7999920000799993,0.666661111157407,1.0,0.0,2.0,11.0,93,79,84,85,0.5365853658536586
2446,4861,4862,can i earn from quora ,how can i use quora to make money ,0,0.4999750012499374,0.2499937501562461,0.6666444451851604,0.4999875003124922,0.5999880002399952,0.374995312558593,0.0,0.0,3.0,6.5,69,48,48,64,0.3043478260869565
2447,4863,4864,which option should i choose for mba  teri or isbr ,what is your review of teri university  new delhi ,0,0.1999960000799984,0.1999960000799984,0.0,0.0,0.1111098765569271,0.0999990000099999,0.0,0.0,1.0,9.5,43,39,42,42,0.1176470588235294
2448,4865,4866,what are some movies you can not go your whole life without seeing ,what are the movies one must see in his life ,0,0.3999920001599968,0.3333277778703688,0.3999920001599968,0.2857102041399408,0.3999960000399996,0.3076899408466089,0.0,1.0,3.0,11.5,62,58,56,60,0.1956521739130435
2449,4867,4868,what does each line mean from the song starboy by weeknd  ,what is the meaning of the song valerie by the weeknd ,0,0.4999875003124922,0.3999920001599968,0.5999880002399952,0.4999916668055532,0.454541322351615,0.454541322351615,1.0,1.0,0.0,11.0,68,61,70,67,0.1818181818181818
2450,4869,4870,how many times will you have sex in a day ,how many times should one have sex a day ,1,0.9999750006249843,0.7999840003199936,0.7499812504687383,0.4999916668055532,0.7777691358984901,0.6999930000699993,1.0,1.0,1.0,9.5,84,72,81,80,0.3571428571428571
2451,4871,4872,what causes people to judge a person by the way they look ,why do we often judge people by their appearance ,1,0.4999875003124922,0.3333277778703688,0.1999960000799984,0.1666638889351844,0.3333296296707814,0.2499979166840276,0.0,0.0,3.0,10.5,65,55,51,55,0.16
2452,4873,4874,how much equity should i get as cto ,how much equity should i get as cto co founder ,1,0.9999750006249843,0.6666555557407376,0.9999750006249843,0.9999750006249843,0.999987500156248,0.7999920000799993,0.0,1.0,2.0,9.0,100,86,86,100,0.972972972972973
2453,4875,4876,how does one ejaculate without achieving orgasm ,can one ejaculate without orgasm ,1,0.9999750006249843,0.7999840003199936,0.0,0.0,0.7999840003199936,0.5714204082798817,1.0,0.0,2.0,6.0,93,78,73,73,0.6764705882352942
2454,4877,4878,what is the need of a president in a country like india ,is a president needed in a country like india ,1,0.7999840003199936,0.7999840003199936,0.9999666677777408,0.4999916668055532,0.7777691358984901,0.5833284722627311,1.0,0.0,3.0,10.5,91,86,76,80,0.5319148936170213
2455,4879,4880,what are some of the best new camping inventions ,what are some of the best new outdoor technology inventions ,0,0.7499812504687383,0.5999880002399952,0.999980000399992,0.999980000399992,0.8888790124554172,0.7999920000799993,1.0,1.0,1.0,9.5,91,75,82,71,0.6
2456,4881,4882,why are indians obsessed with god and religion ,are indians so obsessed with the notion of religion and caste ,1,0.7499812504687383,0.5999880002399952,0.7499812504687383,0.4999916668055532,0.7499906251171861,0.545449586821938,0.0,0.0,3.0,9.5,90,77,69,70,0.3125
2457,4883,4884,how can i improve my c programming skills ,how can i improve my c programming ,1,0.9999666677777408,0.7499812504687383,0.9999750006249843,0.9999750006249843,0.999985714489793,0.874989062636717,0.0,1.0,1.0,7.5,100,91,91,100,0.9722222222222222
2458,4885,4886,what are some funny classic bollywood songs ,which is the funniest bollywood song of 2016 ,0,0.2499937501562461,0.2499937501562461,0.0,0.0,0.1428551020699704,0.124998437519531,0.0,0.0,1.0,7.5,60,60,60,61,0.3333333333333333
2459,4887,4888,what is are the best jobs in the philippines ,what is the best work in the philippines ,1,0.6666444451851604,0.6666444451851604,0.9999750006249843,0.7999840003199936,0.7499906251171861,0.6666592593415629,1.0,1.0,1.0,8.5,93,83,88,83,0.4761904761904761
2460,4889,4890,what is the one thing that you would like to do if you had an unlimited amount of money ,if you had an unlimited amount of money  what would you do with your life ,1,0.7999840003199936,0.5714204082798817,0.7777691358984901,0.636357851292261,0.7333284444770368,0.5789443213456771,0.0,0.0,4.0,17.0,88,77,49,54,0.5333333333333333
2461,4891,4892,who owns finviz com ,who owns billgates com ,0,0.6666444451851604,0.6666444451851604,0.999900009999,0.999900009999,0.7499812504687383,0.7499812504687383,1.0,1.0,0.0,4.0,77,59,68,60,0.4285714285714285
2462,4893,4894,how can i make money online easily ,how do i quickly and easily make money online with available investment ,0,0.9999750006249843,0.5714204082798817,0.6666444451851604,0.3999920001599968,0.8571306124198226,0.4999958333680552,0.0,1.0,5.0,9.5,94,63,59,74,0.5277777777777778
2463,4895,4896,how can i measure my body fat  ,how do i reduce body fat properly ,0,0.6666444451851604,0.4999875003124922,0.6666444451851604,0.4999875003124922,0.5714204082798817,0.5714204082798817,0.0,1.0,0.0,7.0,65,61,61,65,0.3125
2464,4897,4898,what is the best european country to start a business ,what is the best european country to start a business in  as a u s  citizen  ,1,0.999980000399992,0.7142755103498521,0.999980000399992,0.6249921875976551,0.999990000099999,0.6249960937744139,0.0,1.0,6.0,13.0,100,84,83,100,0.9818181818181818
2465,4899,4900,why do some people not believe in god ,why are some people atheists ,0,0.4999750012499374,0.3333222225925802,0.6666444451851604,0.3999920001599968,0.5999880002399952,0.374995312558593,0.0,1.0,3.0,6.5,70,62,62,69,0.4333333333333333
2466,4901,2782,which one is correct   please let me know if you have any question  or  please let me know if you have any questions ,is it correct to say  please let me know if you need help  or must i use  whether  ,0,0.5714204082798817,0.3999960000399996,0.6249921875976551,0.6249921875976551,0.4999972222376542,0.3913026465102325,0.0,0.0,5.0,20.5,74,65,60,67,0.3333333333333333
2467,4902,4903,why do some answers collapse in quora ,why are so many good quality answers collapsed on quora ,1,0.6666444451851604,0.3333277778703688,0.2499937501562461,0.2499937501562461,0.4285653062099113,0.2999970000299997,1.0,1.0,3.0,8.5,74,74,72,74,0.4358974358974359
2468,4904,4905,which is the best non fiction book you have ever read ,what are some good non fiction books that i should read ,1,0.5999880002399952,0.4999916668055532,0.0,0.0,0.272724793410969,0.272724793410969,1.0,0.0,0.0,11.0,63,59,59,57,0.3090909090909091
2469,4906,4907,what is the best sip plan in india ,which best sip plan in india for investement purpose ,1,0.9999750006249843,0.6666555557407376,0.3333222225925802,0.2499937501562461,0.6249921875976551,0.5555493827846357,0.0,0.0,1.0,8.5,79,65,63,80,0.6666666666666666
2470,4908,4909,where does mexico get its gasoline from ,how can someone from mexico get into mit ,0,0.6666444451851604,0.4999875003124922,0.2499937501562461,0.2499937501562461,0.4285653062099113,0.374995312558593,0.0,0.0,1.0,7.5,66,56,56,58,0.3170731707317073
2471,4910,4911,how do purified and distilled water differ ,how are distilled water and purified water the same ,1,0.9999666677777408,0.7499812504687383,0.6666444451851604,0.3999920001599968,0.7142755103498521,0.5555493827846357,0.0,1.0,2.0,8.0,86,73,60,67,0.3863636363636363
2472,4912,4913,do i need any previous knowledge of star wars franchise to see appreciate rogue one  a star wars story ,do i have to have seen any other star wars movies to understand rogue one  a star wars story ,1,0.6249921875976551,0.454541322351615,0.8333194446759221,0.7142755103498521,0.5263130194051611,0.5263130194051611,1.0,1.0,0.0,19.0,70,66,65,62,0.3191489361702128
2473,4914,4915,what was the best advice you have ever received ,what is the best advice you ever received ,1,0.9999750006249843,0.9999750006249843,0.7499812504687383,0.5999880002399952,0.874989062636717,0.7777691358984901,1.0,1.0,1.0,8.5,96,89,91,88,0.5116279069767442
2474,4916,4917,what kind of heat sink do i need on my motherboard ,what kind of hardware is needed to install mac ,0,0.1999960000799984,0.1999960000799984,0.4999875003124922,0.3333277778703688,0.3333296296707814,0.272724793410969,0.0,1.0,2.0,10.0,58,58,60,62,0.2916666666666667
2475,4918,4919,how often does an atm make a mistake in receiving or dispensing cash ,how can you find if there is cash in your nearest atm ,0,0.4999875003124922,0.2857102041399408,0.3333277778703688,0.249996875039062,0.3333305555787035,0.3076899408466089,0.0,1.0,1.0,12.5,60,53,45,46,0.109090909090909
2476,4920,4921,could bruce lee stand mma fighters ,would bruce lee at his peak be able to contend with today own top mma fighters ,1,0.6666555557407376,0.3999960000399996,0.0,0.0,0.6666555557407376,0.2499984375097655,1.0,0.0,10.0,11.0,79,54,57,60,0.4166666666666667
2477,4922,4923,what is it like to be discreetly wealthy in europe ,what is it like to be discreetly wealthy ,0,0.9999666677777408,0.7499812504687383,0.999980000399992,0.8333194446759221,0.999987500156248,0.7999920000799993,0.0,1.0,2.0,9.0,100,89,89,100,0.9761904761904762
2478,4924,4925,was the white house built by slaves ,was the white house entirely built by slaves ,1,0.9999750006249843,0.7999840003199936,0.9999666677777408,0.9999666677777408,0.999985714489793,0.874989062636717,1.0,1.0,1.0,7.5,100,89,89,75,0.5405405405405406
2479,4926,4927,what are the best pokemon hacks ,what are some of the best pokemon go hacks ,1,0.9999666677777408,0.7499812504687383,0.9999666677777408,0.5999880002399952,0.9999833336111064,0.6666592593415629,1.0,1.0,3.0,7.5,100,85,85,78,0.5454545454545454
2480,4928,4929,what is a  real programmer  ,what is the definition of  real programmer  ,1,0.9999500024998748,0.6666444451851604,0.6666444451851604,0.4999875003124922,0.7999840003199936,0.5714204082798817,1.0,1.0,2.0,6.0,96,73,74,79,0.6551724137931034
2481,4930,4931,what will be the output of this c program ,what will be output of this c   program ,0,0.9999666677777408,0.9999666677777408,0.999980000399992,0.8333194446759221,0.999987500156248,0.8888790124554172,1.0,1.0,1.0,8.5,100,95,92,90,0.4634146341463415
2482,4932,4933,why we need step down voltage for distribution ,why do not we say   ununderstandable   after all  we say   understandable  ,0,0.0,0.0,0.4999875003124922,0.3333277778703688,0.249996875039062,0.181816528940646,0.0,1.0,3.0,9.5,46,43,39,40,0.0833333333333333
2483,4934,4935,some of the biggest mistake in life ,are mantras always good in nature  can you share some evil mantras and their meaning ,0,0.0,0.0,0.4999875003124922,0.2857102041399408,0.2857102041399408,0.1333324444503703,0.0,0.0,8.0,11.0,40,37,32,47,0.1351351351351351
2484,4936,4937,how do i write a good thesis title ,can i write my master thesis in one week ,0,0.4999875003124922,0.3999920001599968,0.2499937501562461,0.2499937501562461,0.374995312558593,0.3333296296707814,0.0,0.0,1.0,8.5,59,54,54,60,0.25
2485,4938,4939,what should be a daily routine for anyone ,what is your daily routine ,0,0.9999500024998748,0.6666444451851604,0.3333222225925802,0.1999960000799984,0.5999880002399952,0.374995312558593,0.0,1.0,3.0,6.5,82,57,66,70,0.5357142857142857
2486,4940,4941,what are some wordpress themes ,are there wordpress theme recommended ,0,0.4999750012499374,0.3333222225925802,0.4999750012499374,0.3333222225925802,0.3999920001599968,0.3999920001599968,0.0,0.0,0.0,5.0,75,75,63,71,0.53125
2487,4942,4943,how can i lose 15 kilos in 5 months ,how do i lose 5 kilos in a month ,0,0.7499812504687383,0.5999880002399952,0.7499812504687383,0.5999880002399952,0.6666592593415629,0.6666592593415629,0.0,1.0,0.0,9.0,87,87,87,85,0.3235294117647059
2488,4944,4945,is there going to be war against russia ,what is the likelihood of war with russia ,1,0.6666444451851604,0.6666444451851604,0.1999960000799984,0.1999960000799984,0.374995312558593,0.374995312558593,1.0,0.0,0.0,8.0,60,55,60,65,0.1951219512195122
2489,4946,4947,what is cost of 60kwatt solar power project ,what is the most powerful  easy to make solar cooker for a school project ,0,0.3999920001599968,0.2857102041399408,0.6666444451851604,0.2857102041399408,0.499993750078124,0.2857122449125363,1.0,1.0,6.0,11.0,66,61,60,55,0.2
2490,4948,4949,what are my chances of being admitted into the cornell m eng  program in ece ,what are my chances to be admitted by the cornell m eng  program in ece ,0,0.9999833336111064,0.9999833336111064,0.6666592593415629,0.6666592593415629,0.799994666702222,0.799994666702222,1.0,1.0,0.0,15.0,93,88,93,89,0.4794520547945205
2491,4950,4951,how come people on quora ask questions here  when they can get them on google and why is quora just a question answer site  will it expand ,why do people ask questions on quora that can easily be answered by google ,1,0.7142755103498521,0.454541322351615,0.4285653062099113,0.2142841836844022,0.5714244898250727,0.2962951989066707,0.0,0.0,13.0,20.5,75,57,50,61,0.1973684210526315
2492,4952,4953,what should be india own move against pakistan after nagrota attack ,what steps should be taken immediately by our country against pakistan for 29 th november attack ,1,0.3999920001599968,0.2222197531138543,0.6666555557407376,0.5714204082798817,0.545449586821938,0.3749976562646483,1.0,1.0,5.0,13.5,72,63,65,59,0.2608695652173913
2493,4954,4955,how do i get bokeh effect on 50mm f1 8 when the sweet spot is f5 6 ,which canon lenses should i buy  a 50mm f 1 8 or a 24mm f 2 8 ,0,0.2222197531138543,0.1999980000199998,0.1999960000799984,0.1428551020699704,0.1764695501791165,0.1764695501791165,0.0,0.0,0.0,17.0,45,44,41,42,0.1111111111111111
2494,4956,4957,can a poor person get a good job ,how should i find a good job as i am so much confused whether to go for preparation of exams or job hunt ,0,0.3999920001599968,0.1999980000199998,0.4999750012499374,0.090908264470323,0.374995312558593,0.1304342155034108,0.0,0.0,15.0,15.5,50,41,32,58,0.3529411764705882
2495,4958,4959,what are the indicators of gdp as a good measure of standard of living ,how gdp might be a misleading measure of standard of living  how it might increase gdp but we would not  as a society   ,1,0.6666555557407376,0.4444395062277086,0.4999916668055532,0.3333296296707814,0.4999964285969386,0.304346502841292,0.0,0.0,9.0,18.5,71,61,44,59,0.4305555555555556
2496,4960,4961,how do chinese pronounce japanese names ,how are chinese names converted to japanese ,0,0.7499812504687383,0.7499812504687383,0.4999750012499374,0.3333222225925802,0.6666555557407376,0.5714204082798817,0.0,1.0,1.0,6.5,80,73,63,59,0.2682926829268293
2497,4962,4963,what would happen if both trump and pence were assassinated before taking office ,what would happen if both donald trump and mike pence were assassinated before the election ,1,0.7142755103498521,0.6249921875976551,0.9999833336111064,0.8571306124198226,0.8461473373281744,0.7333284444770368,0.0,1.0,2.0,14.0,90,83,82,84,0.4024390243902439
2498,4964,4965,do employees at comfort systems have a good work life balance  does this differ across positions and departments ,do employees at mts systems have a good work life balance  does this differ across positions and departments ,0,0.90908264470323,0.90908264470323,0.999985714489793,0.999985714489793,0.9444391975600136,0.9444391975600136,1.0,1.0,0.0,18.0,98,94,97,95,0.8181818181818182
2499,2123,4966,what are some of the best blogs for articles on quora ,what are some of the best blogs on quora ,0,0.9999666677777408,0.7499812504687383,0.9999833336111064,0.8571306124198226,0.9999888890123444,0.818174380232907,1.0,1.0,2.0,10.0,100,86,86,85,0.7619047619047619
2500,4967,4968,i am dba and planning for career shift  what are the different options ,what is the equivalent of a music producer in engineering ,0,0.0,0.0,0.3333277778703688,0.2857102041399408,0.1999980000199998,0.1538449704233044,0.0,0.0,3.0,11.5,46,46,36,38,0.0847457627118644
2501,4969,4970,what is the summary of malcolm x own speech  ballot or the bullet  ,what does  x  mean in malcolm x ,0,0.6666444451851604,0.3333277778703688,0.3333222225925802,0.1666638889351844,0.4285653062099113,0.2307674556349566,0.0,1.0,6.0,10.0,68,47,44,66,0.3333333333333333
2502,4971,4972,so you would not answer my question ,why my question not any answer  ,0,0.9999500024998748,0.6666444451851604,0.4999875003124922,0.4999875003124922,0.6666555557407376,0.5714204082798817,0.0,0.0,1.0,6.5,85,77,46,53,0.3939393939393939
2503,4973,4974,is the lowest sum rule still used in naming of organic compounds ,is the lowest sum rule still used in naming organic compounds ,1,0.999987500156248,0.999987500156248,0.9999666677777408,0.7499812504687383,0.999990909173553,0.9166590278414348,1.0,1.0,1.0,11.5,100,98,98,95,0.7142857142857143
2504,4975,4976,what are the best arguments for the war on drugs ,what are the strongest arguments for and against the war on drugs ,1,0.7499812504687383,0.7499812504687383,0.999980000399992,0.7142755103498521,0.7999920000799993,0.666661111157407,1.0,1.0,2.0,11.0,94,76,83,76,0.36
2505,4977,4978,how do you sync your ipod to itunes ,how do you connect to itunes on your ipod ,0,0.6666444451851604,0.6666444451851604,0.999980000399992,0.8333194446759221,0.874989062636717,0.7777691358984901,0.0,1.0,1.0,8.5,92,84,61,67,0.2972972972972973
2506,4979,4980,how many all time views do you have on your quora answers  not questions  stats ,how many all time views do you have on your quora questions  not answers  stats ,1,0.999985714489793,0.999985714489793,0.999987500156248,0.999987500156248,0.9999933333777776,0.9999933333777776,1.0,1.0,0.0,15.0,100,100,85,85,0.6172839506172839
2507,4981,4982,how do i connect three phase power with change overswitch to db three phase show the diagram ,how does three phase ac power generated during regenerative braking in trains  get converted back to single phase ac to be fed back to the catenary wire ,0,0.3333296296707814,0.1999986666755555,0.4999916668055532,0.4285653062099113,0.3529391003582331,0.222221399180003,0.0,1.0,10.0,22.0,58,53,49,52,0.1382978723404255
2508,4983,4984,can anyone send me the link to solution manual of financial accounting a managerial perspective by narayanaswamy ,is it my lcd cables or lcd glass inside my laptop that is broken ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.5,34,35,32,35,0.0454545454545454
